[STRING]
String = 12000,建物名
String = 26292,海贼头目
String = 26293,海贼杀手
String = 26294,蒙面大盗
String = 26295,洪达
String = 26296,山贼头子
String = 26297,山贼头子
String = 26298,山贼头子
String = 26299,山贼头子
String = 26300,赤夜叉
String = 26301,赤夜叉
String = 26302,尖牙鬼虎
String = 26303,赤夜叉
String = 26304,尖牙鬼虎
String = 26305,金甲妖龙
String = 26306,金甲妖龙
String = 26307,金甲妖龙
String = 26308,金甲妖龙
String = 26309,金甲妖龙
String = 26310,鬼面蜘蛛
String = 26311,血焰火蚁
String = 26312,鬼面蜘蛛
String = 26313,鬼面蜘蛛
String = 26314,太岁
String = 26315,黑玉妖蟒
String = 26316,黑玉妖蟒
String = 26317,赤蟒
String = 26318,黑玉妖蟒
String = 26319,赤蟒
String = 26320,先秦尸将
String = 26321,先秦尸将
String = 26322,先秦尸将
String = 26323,先秦尸将
String = 26324,先秦尸将
String = 26325,血焰火蚁
String = 26326,血焰火蚁
String = 26327,赤夜叉
String = 26328,血焰火蚁
String = 26329,赤夜叉
String = 26330,白狼王
String = 26331,白狼王
String = 26332,白狼王
String = 26333,白狼王
String = 26334,白狼王
String = 26335,血焰火蚁
String = 26336,血焰火蚁
String = 26337,血焰火蚁
String = 26338,血焰火蚁
String = 26339,血焰火蚁
String = 26340,先秦尸将
String = 26341,先秦尸将
String = 26342,先秦尸将
String = 26343,先秦尸将
String = 26344,先秦尸将
String = 26345,青罗刹
String = 26346,青罗刹
String = 26347,青罗刹
String = 26348,鬼面蜘蛛
String = 26349,黑玉妖蟒
String = 26350,噬人巨熊
String = 26351,噬人巨熊
String = 26352,噬人巨熊
String = 26353,噬人巨熊
String = 26354,噬人巨熊
String = 26355,鬼面蜘蛛
String = 26356,鬼面蜘蛛
String = 26357,黑玉妖蟒
String = 26358,黑玉妖蟒
String = 26359,黑玉妖蟒
String = 26360,金甲妖龙
String = 26361,金甲妖龙
String = 26362,青罗刹
String = 26363,金甲妖龙
String = 26364,黑玉妖蟒
String = 26365,太岁
String = 26366,鬼面蜘蛛
String = 26367,太岁
String = 26368,太岁
String = 26369,太岁
String = 26370,黑玉妖蟒
String = 26371,黑玉妖蟒
String = 26372,黑玉妖蟒
String = 26373,黑玉妖蟒
String = 26374,黑玉妖蟒
String = 26375,噬人巨熊
String = 26376,噬人巨熊
String = 26377,噬人巨熊
String = 26378,噬人巨熊
String = 26379,噬人巨熊
String = 26380,大花豹
String = 26381,大花豹
String = 26382,大花豹
String = 26383,大花豹
String = 26384,大花豹
String = 26385,赤蟒
String = 26386,赤蟒
String = 26387,金甲妖龙
String = 26388,金甲妖龙
String = 26389,赤蟒
String = 26390,太岁
String = 26391,太岁
String = 26392,太岁
String = 26393,太岁
String = 26394,太岁
String = 26395,尖牙鬼虎
String = 26396,尖牙鬼虎
String = 26397,尖牙鬼虎
String = 26398,大花豹
String = 26399,大花豹
String = 26400,尖牙鬼虎
String = 26401,尖牙鬼虎
String = 26402,尖牙鬼虎
String = 26403,尖牙鬼虎
String = 26404,尖牙鬼虎
String = 26405,赤夜叉
String = 26406,赤夜叉
String = 26407,赤夜叉
String = 26408,赤夜叉
String = 26409,赤夜叉
String = 26410,先秦尸将
String = 26411,先秦尸将
String = 26412,先秦尸将
String = 26413,先秦尸将
String = 26414,先秦尸将
String = 26415,太岁
String = 26416,太岁
String = 26417,太岁
String = 26418,太岁
String = 26419,太岁
String = 26420,金甲妖龙
String = 26421,金甲妖龙
String = 26422,金甲妖龙
String = 26423,金甲妖龙
String = 26424,金甲妖龙
String = 26425,巨雪熊
String = 26426,巨雪熊
String = 26427,巨雪熊
String = 26428,巨雪熊
String = 26429,巨雪熊
String = 26430,先秦尸将
String = 26431,先秦尸将
String = 26432,先秦尸将
String = 26433,先秦尸将
String = 26434,先秦尸将
String = 26435,先秦尸将
String = 26436,先秦尸将
String = 26437,先秦尸将
String = 26438,先秦尸将
String = 26439,先秦尸将
String = 26440,金甲妖龙
String = 26441,金甲妖龙
String = 26442,金甲妖龙
String = 26443,金甲妖龙
String = 26444,金甲妖龙
String = 26445,青罗刹
String = 26446,青罗刹
String = 26447,青罗刹
String = 26448,青罗刹
String = 26449,青罗刹
String = 26450,黑玉妖蟒
String = 26451,黑玉妖蟒
String = 26452,黑玉妖蟒
String = 26453,黑玉妖蟒
String = 26454,黑玉妖蟒
String = 26455,尖牙鬼虎
String = 26456,尖牙鬼虎
String = 26457,尖牙鬼虎
String = 26458,尖牙鬼虎
String = 26459,尖牙鬼虎
String = 26460,白狼王
String = 26461,白狼王
String = 26462,白狼王
String = 26463,白狼王
String = 26464,白狼王
String = 26465,太岁
String = 26466,太岁
String = 26467,太岁
String = 26468,大花豹
String = 26469,青罗刹
String = 26470,青鳞水妖
String = 26471,青鳞水妖
String = 26472,青鳞水妖
String = 26473,青鳞水妖
String = 26474,青鳞水妖
String = 26475,巨雪熊
String = 26476,巨雪熊
String = 26477,巨雪熊
String = 26478,巨雪熊
String = 26479,巨雪熊
String = 26480,青罗刹
String = 26481,青罗刹
String = 26482,青罗刹
String = 26483,青罗刹
String = 26484,青罗刹
String = 26485,赤夜叉
String = 26486,赤夜叉
String = 26487,赤夜叉
String = 26488,赤夜叉
String = 26489,赤夜叉
String = 26490,预备01
String = 26491,预备02
String = 26492,预备03
String = 26493,预备04
String = 26494,预备05
String = 26495,预备06
String = 26496,预备07
String = 26497,预备08
String = 26498,预备09
String = 26499,预备10
String = 26500,预备11
String = 26501,预备12
String = 26502,预备13
String = 26503,预备14
String = 26504,预备15
String = 26505,预备16
String = 26506,预备17
String = 26507,预备18
String = 26508,预备19
String = 26509,预备20
String = 26510,预备21
String = 26511,预备22
String = 26512,预备23
String = 26513,预备24
String = 26514,预备25
String = 26515,预备26
String = 26516,预备27
String = 26517,预备28
String = 26518,预备29
String = 26519,预备30
String = 26520,预备31
String = 26521,预备32
String = 26522,预备33
String = 26523,预备34
String = 26524,预备35
String = 26525,预备36
String = 26526,预备37
String = 26527,预备38
String = 26528,预备39
String = 26529,预备40
String = 26530,UJ仙人
String = 26531,瀛洲老仙
String = 26532,五彩神石
String = 26533,徐庶
String = 26534,徐庶之母
String = 26535,剧情预备03
String = 26536,剧情预备04
String = 26537,剧情预备05
String = 26538,剧情预备06
String = 26539,剧情预备07
String = 26540,剧情预备08
String = 26541,剧情预备09
String = 26542,剧情预备10
String = 26543,剧情预备11
String = 26544,剧情预备12
String = 26545,剧情预备13
String = 26546,剧情预备14
String = 26547,剧情预备15
String = 26548,剧情预备16
String = 26549,剧情预备17
String = 26550,剧情预备18
String = 26551,剧情预备19
String = 26552,剧情预备20
String = 26553,剧情预备21
String = 26554,剧情预备22
String = 26555,剧情预备23
String = 26556,剧情预备24
String = 26557,剧情预备25
String = 26558,剧情预备26
String = 26559,剧情预备27
String = 26560,剧情预备28
String = 26561,剧情预备29
String = 26562,剧情预备30
String = 26563,剧情预备31
String = 26564,剧情预备32
String = 26565,剧情预备33
String = 26566,剧情预备34
String = 26567,剧情预备35
String = 26568,剧情预备36
String = 26569,剧情预备37
String = 26570,剧情预备38
String = 26571,剧情预备39
String = 26572,剧情预备40
String = 26573,剧情预备41
String = 26574,剧情预备42
String = 26575,剧情预备43
String = 26576,剧情预备44
String = 26577,剧情预备45
String = 26578,剧情预备46
String = 26579,剧情预备47
String = 26580,剧情预备48
String = 26581,剧情预备49
String = 26582,剧情预备50
String = 27000,武将姓
String = 27001,丁
String = 27002,丁
String = 27003,丁
String = 27004,丁
String = 27005,丁
String = 27006,丁
String = 27007,刁
String = 27008,于
String = 27009,于
String = 27010,士孙
String = 27011,士
String = 27012,士
String = 27013,士
String = 27014,士
String = 27015,士
String = 27016,乔
String = 27017,乔
String = 27018,山
String = 27019,公孙
String = 27020,公孙
String = 27021,公孙
String = 27022,公孙
String = 27023,公孙
String = 27024,公孙
String = 27025,公孙
String = 27026,公孙
String = 27027,公孙
String = 27028,卞
String = 27029,天香
String = 27030,太史
String = 27031,太史
String = 27032,太史
String = 27033,孔
String = 27034,孔
String = 27035,孔
String = 27036,孔
String = 27037,孔
String = 27038,文
String = 27039,文
String = 27040,文
String = 27041,文
String = 27042,文
String = 27043,文
String = 27044,方
String = 27045,毋丘
String = 27046,毛
String = 27047,牛
String = 27048,牛
String = 27049,王
String = 27050,王
String = 27051,王
String = 27052,王
String = 27053,王
String = 27054,王
String = 27055,王
String = 27056,王
String = 27057,王
String = 27058,王
String = 27059,王
String = 27060,王
String = 27061,王
String = 27062,王
String = 27063,王
String = 27064,王
String = 27065,王
String = 27066,王
String = 27067,王
String = 27068,王
String = 27069,王
String = 27070,王
String = 27071,王
String = 27072,王
String = 27073,王
String = 27074,王
String = 27075,王
String = 27076,王
String = 27077,王
String = 27078,王
String = 27079,王
String = 27080,令狐
String = 27081,令狐
String = 27082,司马
String = 27083,司马
String = 27084,司马
String = 27085,司马
String = 27086,司马
String = 27087,司马
String = 27088,司马
String = 27089,司马
String = 27090,司马
String = 27091,司马
String = 27092,司马
String = 27093,左
String = 27094,甘
String = 27095,甘
String = 27096,甘
String = 27097,田
String = 27098,田
String = 27099,田
String = 27100,田
String = 27101,田
String = 27102,田
String = 27103,申
String = 27104,申
String = 27105,石
String = 27106,石
String = 27107,伊
String = 27108,伊
String = 27109,伊
String = 27110,伏
String = 27111,伏
String = 27112,仲长
String = 27113,全
String = 27114,全
String = 27115,吉
String = 27116,吉
String = 27117,吉
String = 27118,向
String = 27119,向
String = 27120,向
String = 27121,成
String = 27122,朱
String = 27123,朱
String = 27124,朱
String = 27125,朱
String = 27126,朱
String = 27127,朱
String = 27128,朱
String = 27129,朱
String = 27130,朱
String = 27131,朱
String = 27132,朱
String = 27133,朱
String = 27134,羊
String = 27135,羊
String = 27136,羊
String = 27137,何
String = 27138,何
String = 27139,何
String = 27140,何
String = 27141,何
String = 27142,冷
String = 27143,吾
String = 27144,吴
String = 27145,吴
String = 27146,吴
String = 27147,吴
String = 27148,吴
String = 27149,吴
String = 27150,吴
String = 27151,吕
String = 27152,吕
String = 27153,吕
String = 27154,吕
String = 27155,吕
String = 27156,吕
String = 27157,吕
String = 27158,吕
String = 27159,吕
String = 27160,吕
String = 27161,吕
String = 27162,吕
String = 27163,吕
String = 27164,宋
String = 27165,宋
String = 27166,宋
String = 27167,岑
String = 27168,李
String = 27169,李
String = 27170,李
String = 27171,李
String = 27172,李
String = 27173,李
String = 27174,李
String = 27175,李
String = 27176,李
String = 27177,李
String = 27178,李
String = 27179,李
String = 27180,李
String = 27181,杜
String = 27182,杜
String = 27183,步
String = 27184,车
String = 27185,辛
String = 27186,辛
String = 27187,辛
String = 27188,辛
String = 27189,邢
String = 27190,阮
String = 27191,阮
String = 27192,典
String = 27193,卓
String = 27194,卑衍
String = 27195,周
String = 27196,周
String = 27197,周
String = 27198,周
String = 27199,周
String = 27200,周
String = 27201,周
String = 27202,孟
String = 27203,孟
String = 27204,尚
String = 27205,武
String = 27206,法
String = 27207,沮
String = 27208,沮
String = 27209,芙
String = 27210,金
String = 27211,金
String = 27212,邴
String = 27213,邯郸
String = 27214,侯
String = 27215,侯
String = 27216,俞
String = 27217,姜
String = 27218,姜
String = 27219,姜
String = 27220,施
String = 27221,皇甫
String = 27222,纪
String = 27223,胡
String = 27224,胡
String = 27225,胡
String = 27226,胡
String = 27227,胡
String = 27228,胡
String = 27229,范
String = 27230,范
String = 27231,韦
String = 27232,韦
String = 27233,种
String = 27234,种
String = 27235,种
String = 27236,伦
String = 27237,凌
String = 27238,凌
String = 27239,唐
String = 27240,夏侯
String = 27241,夏侯
String = 27242,夏侯
String = 27243,夏侯
String = 27244,夏侯
String = 27245,夏侯
String = 27246,夏侯
String = 27247,夏侯
String = 27248,夏侯
String = 27249,夏侯
String = 27250,夏侯
String = 27251,夏侯
String = 27252,夏侯
String = 27253,夏侯
String = 27254,孙
String = 27255,孙
String = 27256,孙
String = 27257,孙
String = 27258,孙
String = 27259,孙
String = 27260,孙
String = 27261,孙
String = 27262,孙
String = 27263,孙
String = 27264,孙
String = 27265,孙
String = 27266,孙
String = 27267,孙
String = 27268,孙
String = 27269,孙
String = 27270,孙
String = 27271,孙
String = 27272,孙
String = 27273,孙
String = 27274,孙
String = 27275,孙
String = 27276,孙
String = 27277,孙
String = 27278,孙
String = 27279,孙
String = 27280,宴
String = 27281,徐
String = 27282,徐
String = 27283,单
String = 27284,徐
String = 27285,徐
String = 27286,徐
String = 27287,徐
String = 27288,桓
String = 27289,留
String = 27290,留
String = 27291,祖
String = 27292,祖
String = 27293,祝
String = 27294,秦
String = 27295,秦
String = 27296,秦
String = 27297,耿
String = 27298,荀
String = 27299,荀
String = 27300,袁
String = 27301,袁
String = 27302,袁
String = 27303,袁
String = 27304,袁
String = 27305,袁
String = 27306,袁
String = 27307,袁
String = 27308,袁
String = 27309,袁
String = 27310,郝
String = 27311,马
String = 27312,马
String = 27313,马
String = 27314,马
String = 27315,马
String = 27316,马
String = 27317,马
String = 27318,马
String = 27319,马
String = 27320,马
String = 27321,马
String = 27322,马
String = 27323,马
String = 27324,马
String = 27325,马
String = 27326,马
String = 27327,马
String = 27328,马
String = 27329,马
String = 27330,高
String = 27331,高
String = 27332,高
String = 27333,高
String = 27334,高堂
String = 27335,高
String = 27336,高
String = 27337,高
String = 27338,高
String = 27339,区
String = 27340,崔
String = 27341,崔
String = 27342,常
String = 27343,张
String = 27344,张
String = 27345,张
String = 27346,张
String = 27347,张
String = 27348,张
String = 27349,张
String = 27350,张
String = 27351,张
String = 27352,张
String = 27353,张
String = 27354,张
String = 27355,张
String = 27356,张
String = 27357,张
String = 27358,张
String = 27359,张
String = 27360,张
String = 27361,张
String = 27362,张
String = 27363,张
String = 27364,张
String = 27365,张
String = 27366,张
String = 27367,张
String = 27368,张
String = 27369,张
String = 27370,张
String = 27371,张
String = 27372,张
String = 27373,张
String = 27374,张
String = 27375,张
String = 27376,张
String = 27377,张
String = 27378,张
String = 27379,张
String = 27380,张
String = 27381,张
String = 27382,张
String = 27383,张
String = 27384,张
String = 27385,张
String = 27386,张
String = 27387,张
String = 27388,张
String = 27389,张
String = 27390,张
String = 27391,张
String = 27392,张
String = 27393,曹
String = 27394,曹
String = 27395,曹
String = 27396,曹
